Date,OpenT-0,CloseT-0,HighT-0,LowT-0,VolumeT-0,OpenT-1,CloseT-1,HighT-1,LowT-1,VolumeT-1,OpenT-2,CloseT-2,HighT-2,LowT-2,VolumeT-2,MA5,MA10,MA20,MA60,MA120,ADX,ADXR,MACD,RSI,BBANDS_U,BBANDS_M,BBANDS_L,AD,ATR,HT_DC,High/Open,Low/Open,Close/Open
2000-01-24,3.872768,3.794643,4.026786,3.754464,110219200.0,0.07936743116888913,0.07733641952910288,0.07863200167232627,0.07732059648759597,1.0360472625574753,0.08027478282152063,0.0788947064857971,0.08366259311378235,0.07968398927673942,3.824870910387808,191237760.0,179262440.0,,,,,,,51.909181529958644,4.1205725435871985,3.8683035999999986,3.6160346564127983,-968029519.5312917,0.3037082448979592,,1.0397694878701746,0.9694523400317292,0.9798270900813062
2000-01-25,3.75,4.008929,4.040179,3.65625,124286400.0,0.07532959681544443,0.07381916469527534,0.07759964225828771,0.07376813878272218,0.9210452910705405,0.07940600533558097,0.07737415856787414,0.0786703728332204,0.07735842128165409,1.0358879166272876,193136160.0,179064480.0,,,,,,,55.765173134306735,4.141751741469447,3.927678599999999,3.7136054585305507,-863975766.713453,0.30943829883381924,,1.0773810666666668,0.975,1.0690477333333335
2000-01-26,3.928571,3.935268,4.078125,3.919643,91789600.0,0.07294162419693527,0.0779877817498683,0.07785773692951314,0.07183841885934396,1.0385976623320583,0.07536620851348724,0.07385518736526006,0.07763750964427678,0.07380422573476676,0.9209036326501625,181611920.0,177204720.0,,,,,,,54.157632075083384,4.130514628819301,3.9535713999999986,3.776628171180696,-937665992.6520455,0.29865570605997505,,1.038068295061996,0.9977274179339002,1.0017046910950573
2000-01-27,3.886161,3.928571,4.035714,3.821429,85036000.0,0.07641502653679418,0.07655481598981691,0.07858898910559924,0.07701359469759878,0.7670385817466329,0.07297707529229149,0.07802583864385257,0.07789573026157946,0.07187356180342679,1.0384379241458037,107062480.0,161306600.0,,,,,,,54.005205037012836,4.07454737824645,3.9285713999999983,3.782595421753546,-937666389.488035,0.29262922705569105,,1.0384834802263725,0.9833429443607715,1.0109130836318927
2000-01-28,3.863839,3.629464,3.959821,3.59375,105837200.0,0.07559010539487632,0.07642453576425569,0.07777169252519583,0.07508387477422056,0.7106022124228308,0.07645216577549677,0.0765921736175214,0.0786273392770478,0.07705126930813518,0.7669206098348142,103433680.0,146073200.0,150216360.0,,,,,,47.56603027205441,4.127648789291518,3.8593749999999987,3.591101210708479,-1022852569.5449091,0.2978750679802845,,1.0248410971575161,0.9300982779044364,0.9393414166584063
2000-01-31,3.607143,3.705357,3.709821,3.375,175420000.0,0.07515591794545658,0.07060585166287654,0.07630916890216044,0.07061041169935517,0.8844271658666639,0.07562684370532448,0.07646182981712037,0.07780964386896715,0.0751206053767952,0.7104929205259993,116473840.0,153855800.0,156939720.0,,,,,,49.22044102726982,4.135321063517402,3.8415177999999983,3.5477145364825944,-852110142.815403,0.30051406312454987,,1.0284651869914776,0.9356435273012463,1.0272276424860338
2000-02-01,3.714286,3.580357,3.75,3.571429,79508800.0,0.07016289843482819,0.07208223768027489,0.07149145309492064,0.06631238663939441,1.4658949163085397,0.07519244523207794,0.07064030628321723,0.07634640655776335,0.07064495390935112,0.8842911393797249,107518320.0,150327240.0,154217700.0,,,,,,46.61177078727768,4.054258232497275,3.7558033999999987,3.4573485675027227,-923668552.5907868,0.2918038443299391,,1.0096153069526688,0.9615385029585768,0.9639421950813696
2000-02-02,3.598214,3.529018,3.647321,3.464286,116048800.0,0.07224694761918345,0.06965054764068238,0.07226573710859699,0.07017184613426541,0.6644142385235002,0.07019699901361659,0.07211741275534429,0.07152633978215889,0.06634482628008627,1.4656694590370054,112370160.0,146991040.0,153615420.0,,,,,,45.54412276512308,3.9539246530683596,3.6745533999999984,3.3951821469316372,-957633915.8535504,0.2840346411635149,,1.0136476040613482,0.9627793121809876,0.9807693483489309
2000-02-03,3.582589,3.689732,3.723214,3.580357,118798400.0,0.06998921956484033,0.06865182336114127,0.0702870241431107,0.06806668819598256,0.9697602665813845,0.07228206108776111,0.06968453608666755,0.07230100163406694,0.07020617380049252,0.6643120504200288,119122640.0,113092560.0,149826320.0,,,,,,49.44771359599594,3.7590187471461625,3.626785599999999,3.4945524528538354,-894522083.9433188,0.27761759536612096,,1.0392523395790028,0.999376986866202,1.0299065843165376
2000-02-04,3.712054,3.857143,3.928571,3.700893,106330000.0,0.06968529613068644,0.07177827642532582,0.07174954776614609,0.07034726450105548,0.9927372627157018,0.07002323573220728,0.06868532444432199,0.07032132308825778,0.06809998603097331,0.969611115710259,119221200.0,111327440.0,145543160.0,,,,,,53.2102861522639,3.899560162547663,3.6723213999999986,3.4450826374523342,-854908580.3988391,0.2748476956971123,,1.0583280846668717,0.9969933088257875,1.0390859076942307
2000-02-07,3.857143,4.073661,4.080357,3.783482,110266800.0,0.07220353276446144,0.0750350097150716,0.07570695442625547,0.07271556963763803,0.8885452425669081,0.06971916458515608,0.0718133031717597,0.07178456039946159,0.07038167798094543,0.992584577941294,106190560.0,111332200.0,145297320.0,,,,,,57.605209213824935,4.143373065906925,3.745982199999999,3.3485913340930726,-749615904.1398073,0.27642107457589005,,1.057870294152952,0.9809027044110108,1.0561342942172485
2000-02-08,4.071429,4.102679,4.147321,3.973214,102160800.0,0.07502567338129054,0.07924704702701152,0.07863200167232627,0.07433828777101904,0.9214430598427231,0.07223862513254714,0.07507162569959844,0.0757438982108128,0.07275114167887031,0.8884085827123748,110720960.0,109119640.0,144092060.0,,,,,,58.17226191077833,4.291024603355791,3.8504465999999993,3.4098685966442073,-699844295.0810097,0.2691129263918979,,1.0186401383887573,0.9758770200831206,1.0076754377885504
2000-02-09,4.075893,4.022321,4.183036,4.015625,74841200.0,0.07919377175000106,0.07981154927956267,0.07992245575759029,0.07806616384268292,0.8537053777563189,0.07506213736643602,0.07928571842398684,0.0786703728332204,0.07437465363669137,0.9213013402447935,102479440.0,107424800.0,142314760.0,,,12.681212257408646,,,55.94081756629027,4.259192498996051,3.949107199999999,3.6390219010039466,-768698592.4856011,0.2618485030781909,,1.0262870001739497,0.9852135470680904,0.9868563772405213
2000-02-10,4.03125,4.053571,4.066964,3.928571,75745600.0,0.07928060145944509,0.07824830329395008,0.08061071463781258,0.07889946002927947,0.6254095006865277,0.07923226151472508,0.07985049614536013,0.0799614566394667,0.07810435336403161,0.8535740763355815,93868880.0,106495760.0,133901180.0,,,12.213812156447846,,,56.637429189372355,4.194739208830046,4.021874999999999,3.8490107911699516,-707613572.4397893,0.2530302528583201,,1.0088592868217052,0.9745292403100775,1.005536992248062
2000-02-11,4.058036,3.883929,4.075893,3.866071,53062800.0,0.07841224601170542,0.0788562258038482,0.0783739070011008,0.07718901306438884,0.6329671073579987,0.07931913342515301,0.07828648731862792,0.08065005137902957,0.07893805719436191,0.6253133115818056,83215440.0,101218320.0,123645760.0,,,11.487752457605096,,,51.845267654297785,4.179814014121766,4.0272321999999985,3.874650385878231,-751643997.5467845,0.2499439490827258,,1.0044004045306645,0.952695096839949,0.9570957477952389
2000-02-14,3.904018,4.136161,4.138393,3.879464,91884800.0,0.07893326317056919,0.07555609171027579,0.07854597653887219,0.07596100590440007,0.4434185883314148,0.07845035593921335,0.0788947064857971,0.07841215221591771,0.07722677348858809,0.6328697558797937,79539040.0,92864800.0,123360300.0,,,11.092244228571444,,,57.59090725819335,4.214157226875957,4.039732199999999,3.86530717312404,-661343314.2243289,0.25058573843395965,,1.0600343031205286,0.9937105822770284,1.0594625844450514
2000-02-15,4.116071,4.25,4.283482,4.113839,121436000.0,0.07593744368375223,0.08046289204680777,0.07975040549068214,0.07622415310269974,0.7678341192909982,0.07897162632288784,0.07559296197517583,0.0785843057208752,0.07599816559451242,0.44335038975595037,83394080.0,97057520.0,123692380.0,,,11.333373688159176,,,59.915523137075574,4.3124076911511695,4.069196399999998,3.8259851088488275,-587842332.4921031,0.24480411426010543,,1.0406725248422586,0.9994577353014561,1.0325380684638337
2000-02-16,4.205357,4.075893,4.21875,4.004464,94561600.0,0.08006210774664095,0.08267746134614513,0.08254639576570862,0.08082917995265768,1.0147783323272366,0.07597435080758967,0.08050215675832521,0.07978932241477632,0.0762614415229181,0.7677160250240761,87338160.0,94908800.0,120949920.0,,,10.99730859839705,,,54.95414302246826,4.318595889050599,4.079910799999999,3.8412257109493986,-619362571.6341842,0.24485639181295507,15.45079152323769,1.0031847474542588,0.9522292637699961,0.9692145042620637
2000-02-17,4.113839,4.102679,4.125,4.040179,72374400.0,0.0817988186421203,0.07929046728435847,0.08129895424717162,0.0786801674226773,0.7902027631855069,0.08010101954011134,0.08271780673500913,0.08258667708839904,0.08086872112570186,1.0146222575967268,86663920.0,90266400.0,101679480.0,,,10.685248157903645,,0.1391954330515328,55.56378729565326,4.327312704576288,4.0897324,3.852152095423712,-585079422.2065659,0.23342529239774398,16.485103827268137,1.002713037627384,0.9820945836723315,0.9972872054545646
2000-02-18,4.09375,3.973214,4.120536,3.959821,58360400.0,0.08001869289191893,0.07981154927956267,0.0794923108194567,0.07938189983418131,0.6047957190222367,0.08183857451199068,0.07932915986978271,0.08133862683832531,0.07871865731106943,0.7900812285809696,87723440.0,85469440.0,98398440.0,,,9.975522707423156,,0.12544827441457418,51.907180367169694,4.286882762387421,4.107589399999999,3.928296037612578,-633713028.351605,0.22823170008361945,17.30348548792691,1.006543145038168,0.9672845190839694,0.9705560916030535
2000-02-22,3.933036,4.064732,4.176339,3.810268,105574000.0,0.079627939748321,0.07729299927175592,0.07940628568600262,0.07780301664438324,0.48768791285904056,0.08005758358489735,0.07985049614536013,0.07953110179747364,0.07942073300606005,0.6047027003541663,90461280.0,85000160.0,98166180.0,,,9.925619475680252,,0.12054867976266026,54.20161369339588,4.27259696238746,4.093303599999999,3.9140102376125374,-592513411.5614192,0.23807736436336088,18.181284425966645,1.061861371215519,0.968785437000831,1.033484565104413
2000-02-23,4.044082,4.151786,4.25,3.964286,118274800.0,0.076501875697338,0.07907334654410335,0.08048165766676822,0.0748645821676184,0.8822277385381243,0.0796666405274182,0.07733071712207826,0.07944503468512845,0.07784107743562592,0.4876129055819362,89829040.0,86611560.0,97865600.0,,,9.487923987562272,,0.12228067050816716,56.33559046353105,4.1906902616678305,4.073660799999999,3.956631338332168,-555552381.3255887,0.2414799811945494,19.15133444602783,1.0509183542766936,0.9802684515299145,1.0266324965715334
2000-02-24,4.189732,4.114397,4.254464,3.991071,94108000.0,0.07866184252415745,0.08076685330175683,0.0819011687230766,0.07789074547589284,0.9883618062216923,0.07653905714647811,0.07911193317778992,0.08052093143024466,0.07490120549350274,0.8820920503270597,89738320.0,88538240.0,97981520.0,,,9.057310834689773,,0.1192615331092548,55.14708314576943,4.202943875988655,4.081361599999999,3.9597793240113432,-561533793.2385852,0.24304519682351014,19.816296490774313,1.0154501528976076,0.9525838406847978,0.9820191363075251
2000-02-25,4.100446,3.941964,4.178571,3.933036,62286000.0,0.0814948952079664,0.08003950563063424,0.08198719385653067,0.07841702022437763,0.7864122607682366,0.07870007376058687,0.08080626634190981,0.08194113518527588,0.07792884918357869,0.9882097944003535,87720640.0,87192280.0,96844020.0,,,8.958593768730308,,0.10178166724846305,49.91678077892326,4.209939997184714,4.049218599999999,3.8884972028152838,-619290179.065453,0.2432230399075451,20.20754711987283,1.0190528054753067,0.9591727338928497,0.961350058018079
2000-02-28,3.933036,4.044643,4.107143,3.870536,82082000.0,0.07975818431248705,0.0766850767618578,0.08052467023349526,0.07727674189589845,0.5204921374825773,0.08153450336493948,0.08007856373578856,0.08202720229762106,0.07845538138266375,0.7862913091497806,92464960.0,90094200.0,95656260.0,,,9.184828281933246,,0.0951176279871766,52.788225771681894,4.206369443666318,4.063504399999999,3.9206393563336803,-580572280.7192503,0.24275046562843472,20.685472708210074,1.044267837873846,0.98410896823726,1.028376806111106
2000-02-29,4.055804,4.09375,4.1875,4.020089,92240400.0,0.076501875697338,0.07868254477446034,0.07914819101477717,0.07604873473590966,0.6859171503844348,0.07979694839306012,0.07672249795490907,0.08056396498641726,0.07731454523654085,0.5204120848567947,89798240.0,90129760.0,91497280.0,,,8.893778344127108,10.787495300767876,0.09272992055469054,54.14237425194999,4.214243589363025,4.0693079999999995,3.9243724106369737,-591640952.4051011,0.2373690752264037,21.434175631209126,1.03247099711919,0.9911941010956149,1.0093559747956262
2000-03-01,4.234375,4.654018,4.716518,4.232143,269250800.0,0.07888984831584717,0.0796378487966545,0.08069673977126665,0.0789871692126745,0.7708056860008335,0.07653905714647811,0.07872094070261354,0.07918681406782575,0.07608593734246519,0.6858116550944903,119993440.0,104911240.0,100984380.0,,,10.20060092781495,11.207206542131399,0.13449620196166379,66.09201900122389,4.668467683224904,4.1697543999999995,3.6710411167750947,-391874229.82445586,0.26489756985308915,22.469110642193478,1.113864029520295,0.999472885608856,1.099103881918819
2000-03-02,4.535714,4.357143,4.569196,4.310268,77814800.0,0.08236325065570607,0.09053703371747379,0.09089137329492418,0.0831536304975427,2.249990758932889,0.07892819036767387,0.07967671089916321,0.08073611849137476,0.07902580928458836,0.7706871347016132,116734800.0,103236560.0,99072680.0,,,11.414079041239376,11.450915749422236,0.14200401557725062,57.53644854259852,4.733014077960725,4.2183036,3.703593122039274,-441514643.5085688,0.27052988629215424,23.169348981288437,1.0073818587327155,0.9502953669477396,0.9606300132680323
2000-03-03,4.459821,4.571429,4.579796,4.285714,80841600.0,0.08822462561407414,0.0847617698734416,0.08805235118230745,0.08468863944752868,0.6502583498664106,0.08240328085087914,0.09058121446241264,0.09093572683336164,0.08319430877851351,2.2496447063121705,120445920.0,104083280.0,97174840.0,,,12.393048014971695,11.74264612177157,0.16336196623815447,61.418683781922134,4.834296452279288,4.344196599999999,3.8540967477207104,-365273132.3762995,0.27221218012842896,23.170201048647982,1.0269013038864117,0.9609609892414964,1.0250252196220433
2000-03-06,4.5,4.488839,4.611607,4.464286,52640000.0,0.08674842329802668,0.08893038692803457,0.08825662233253442,0.08420619964262684,0.6755517641446155,0.08826750455528015,0.08480313237430538,0.08809531932329924,0.0847300686461081,0.650158338964045,114557520.0,103511240.0,94490340.0,,,13.420824972257241,12.377099330208209,0.17164535246834234,59.173204890509425,4.824928008472514,4.433035799999999,4.041143591527484,-400366823.02461225,0.2632913815478269,22.666087276520685,1.0248015555555556,0.9920635555555557,0.9975197777777777
2000-03-07,4.515625,4.388393,4.551339,4.325893,68252800.0,0.08752994903632233,0.08732372068507499,0.08886964776271085,0.08771480275580314,0.43988546570790976,0.08679058477523806,0.0889737836528979,0.08829969015458487,0.08424739283440996,0.6754478630696955,109760000.0,99779120.0,92389640.0,,,13.522057987154076,12.259683292775563,0.16816632626728367,56.4691851570478,4.713756383348766,4.491964399999999,4.270172416651231,-430776414.45138407,0.2605881400086964,21.85695557931625,1.0079089826989618,0.9579832249134947,0.9718240553633217
2000-03-08,4.388393,4.357143,4.426339,4.234375,67807600.0,0.08783387247047622,0.08536969238333973,0.08770823137762793,0.08499564123752587,0.5703536229838302,0.08757249035074978,0.0873663333803698,0.08891301473137989,0.08775771233618407,0.4398178105330519,69471360.0,94732400.0,90671980.0,,,13.100332743249473,11.892790450576559,0.1610312906252318,55.617656035510244,4.601771177617332,4.4325893999999995,4.263407622382667,-411853133.27783066,0.2556864157223609,21.11309070937608,1.008646901040996,0.9649033256593018,0.9928789422460568
2000-03-09,4.316964,4.366071,4.464286,4.223214,69179600.0,0.08535907014252303,0.0847617698734416,0.08529937347400803,0.08319748508924021,0.5666333150557686,0.087876561497801,0.08541135154147457,0.08775103159365136,0.08503722061962703,0.5702659015720039,67744320.0,92239560.0,90388900.0,,,12.888929935310353,11.432226321366755,0.1543182536905734,55.82261965728348,4.6004946888416285,4.434374999999998,4.268255311158368,-399042372.5789525,0.25464252888504946,21.26159429363959,1.0341262980187005,0.978283349131473,1.0113753554581415
2000-03-10,4.345982,4.491071,4.569196,4.321429,62151600.0,0.08396969753591958,0.08493545090282946,0.08603064492095736,0.08297819248263806,0.5780984149598578,0.08540055636617731,0.08480313237430538,0.08534099820584913,0.08323818482362676,0.566546165833985,64006320.0,92226120.0,89709200.0,,,13.175245907965433,11.550432691822841,0.15727164921252967,58.69851287052583,4.537076611266822,4.418303399999997,4.299530188733173,-376085610.87460935,0.2541514196789745,22.0726740469319,1.0513610042563453,0.9943504137845025,1.033384629756865
2000-03-13,4.361607,4.332589,4.517857,4.267857,75989200.0,0.08453412954950537,0.08736714094242196,0.08805235118230745,0.08490793205413084,0.5193690256552379,0.08401050849656315,0.08497689815748895,0.08607262650158459,0.0830187849403343,0.5780095023851124,68676160.0,91616840.0,90855520.0,,,13.109556471838347,11.29874022970031,0.14515085482987367,53.90700086478915,4.497045107481183,4.387053399999997,4.277061692518812,-412723347.71940976,0.2538548897019049,22.09948869420499,1.0358239520433639,0.9785056287739817,0.9933469475814761
2000-03-14,4.329239,4.080357,4.4375,4.071429,107144800.0,0.08483805298365928,0.08428410813558436,0.08706300433499592,0.08385534326093214,0.6350027475450513,0.08457521483545162,0.08740977482616569,0.08809531932329924,0.08494946852940058,0.519289145766072,76454560.0,93107280.0,91618520.0,,,12.384566690709724,10.720938762699749,0.11387929393371987,47.290554288858594,4.594081821508228,4.325446199999997,4.056810578491767,-514641900.49195933,0.2618703261517688,21.634941900415757,1.025006935399039,0.9404491181937518,0.942511374400905
2000-03-15,4.129464,4.151786,4.294643,4.075893,110902400.0,0.0842084597857909,0.0793773077990524,0.08551445557850644,0.0799959034141757,0.8953541080201529,0.08487928598250283,0.08432523754452387,0.08710548969052821,0.08389636481577782,0.6349050829817285,85073520.0,77272440.0,91091840.0,,,11.71136189394743,10.334977831338868,0.09377905341469628,49.19236669042488,4.582267733615938,4.2843747999999975,3.9864818663840573,-548591469.9255587,0.2587903028552139,20.997641151402256,1.0400001065513589,0.9870271299132285,1.0054055441577892
2000-03-16,4.189732,4.341518,4.357143,4.089286,94525200.0,0.08032261632607282,0.08076685330175683,0.08276147787020702,0.08008361259757073,0.9267544428595154,0.08424938678968659,0.07941604276137451,0.08555618526697922,0.08003503695309788,0.8952164009498811,90142640.0,78943480.0,91090020.0,,,11.013745920140945,10.099287101037095,0.09209761080389889,53.94571826337676,4.572579544017163,4.279464199999998,3.986348855982832,-465094215.80712986,0.25943792407984145,20.56919361744656,1.039957448352305,0.9760256741958675,1.0362280928708565
2000-03-17,4.290179,4.464286,4.464286,4.272321,76260800.0,0.0814948952079664,0.08445780861849254,0.08396590682201696,0.08034675979587043,0.7898985870656025,0.08036165473194858,0.08080626634190981,0.0828018641495291,0.08012278904332434,0.9266119063613362,92964480.0,78485400.0,91284340.0,,,10.932105126091088,9.912941735109097,0.09952415450422603,56.7643738012098,4.552148821095635,4.274107199999999,3.996065578904363,-388833415.80712986,0.25461842950270996,20.22943686609246,1.04058268897405,0.9958374697186294,1.04058268897405
2000-03-20,4.410714,4.392857,4.508929,4.370536,51122400.0,0.08344869982815561,0.08684607840073809,0.08603064492095736,0.08394305244432716,0.6372723693627995,0.08153450336493948,0.08449902279072079,0.08400688084343022,0.08038606497173004,0.7897770992438989,87991120.0,78333640.0,90922440.0,,,11.081628237144102,10.641114582479526,0.09851045336340913,54.667951065244246,4.578172959378103,4.286160799999999,3.9941486406218956,-423465052.6847177,0.24631661310965924,19.83136426961888,1.0222673698634734,0.9908908172236969,0.9959514491304584
2000-03-21,4.377232,4.819196,4.883929,4.34375,131082000.0,0.08579323814084297,0.08545653289803366,0.08689095406808778,0.08587279201581996,0.427203661324203,0.08348925757344208,0.08688845801360165,0.08607262650158459,0.08398411690600428,0.637174355727564,92778560.0,84616560.0,92197840.0,,,12.714469040698901,12.064274040969138,0.13060356553668928,63.36487809588658,4.8713607280301625,4.433928599999999,3.9964964719698353,-323799790.86224794,0.26730678360182647,19.388844835720395,1.1157574010242088,0.992350873794215,1.1009688314441637
2000-03-22,4.742186,5.149554,5.15625,4.698661,141999200.0,0.08514197641781317,0.09375032729635228,0.09411752777894747,0.0853464976192206,1.095385004101904,0.08583493537887044,0.08549823443306637,0.08693335546583783,0.08591480049507057,0.42713795663364157,98997920.0,92035720.0,93384060.0,,,14.97760760144249,13.685327808207091,0.18061272674895523,68.42055608769458,5.248358222181297,4.633482199999999,4.0186061778187,-185956401.61469162,0.2808983704874103,18.966764365846956,1.0873150062017811,0.9908217433900738,1.0859029991653637
2000-03-23,5.071429,5.046875,5.370536,5.0,140641200.0,0.09224073308905806,0.10017695336114989,0.09936538852432086,0.09231982960576109,1.186614441910156,0.08518335712955405,0.09379607608144214,0.09416345562924452,0.08538824863825918,1.0952165319204694,108221120.0,99181880.0,95710720.0,,,17.54884251438139,15.484833743319317,0.20954451143948916,65.39964036464534,5.380349253227892,4.774553599999999,4.168757946772106,-291013710.9805832,0.2873010583097381,18.579000786108427,1.0589788400862952,0.9859154096409513,0.9951583666063352
2000-03-24,5.087054,4.953125,5.140625,4.839286,111728400.0,0.09864487153585047,0.09817948534854734,0.10349486472220162,0.09824057279910284,1.1752663328214148,0.0922855639392135,0.10022583824552782,0.09941387724684204,0.09236499193896784,1.1864319384772977,115314640.0,104139560.0,98182840.0,,,18.996039070495076,16.259048528824575,0.22234525999828936,62.678536093603384,5.398868275057676,4.872321399999999,4.345774524942321,-318325229.4776913,0.2883037684304711,18.197340256146035,1.010530849485773,0.9512944034012614,0.9736725814194227
